from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
646,646,0,240,,
646,744,2,300,,
6464,5585,0,240,,
6464,5601,0,240,,
6466,6175,0,240,,
6466,6194,0,240,,
6466,6466,0,240,,
6467,10880,0,240,,
6467,11764,2,300,,
6467,11882,0,240,,
6467,5045,0,240,,
6467,5122,0,240,,
6467,5262,0,240,,
6467,5494,0,240,,
6467,5667,0,240,,
6467,5768,2,300,,
6467,5769,0,240,,
6467,5793,0,240,,
6467,5891,0,240,,
6467,8057,0,240,,
6467,8060,0,240,,
6470,6006,0,240,,
6470,6068,0,240,,
6470,6470,0,240,,
6470,6479,2,300,,
6472,5336,2,480,,
6472,6472,0,240,,
6475,10199,2,360,,
6475,6475,0,240,,
6475,7102,0,240,,
6478,5285,0,240,,
6478,5410,0,240,,
6478,6113,0,240,,
6479,6006,0,240,,
6479,6068,0,240,,
6483,6483,0,240,,
6483,6578,2,360,,
6489,6820,0,240,,
650,12891,0,240,,
650,797,0,240,,
6504,6548,2,300,,
6508,6508,0,240,,
6508,6545,2,300,,
6508,6888,2,300,,
6510,10522,2,300,,
6512,6512,0,240,,
6532,6949,2,300,,
6532,7001,0,240,,
6534,12312,2,300,,
6534,6534,0,240,,
6535,2098,2,300,,
6535,6682,2,360,,
6541,6512,2,300,,
6545,6888,2,300,,
655,1316,0,240,,
655,1347,0,240,,
6563,6820,0,240,,
6563,6858,2,300,,
6566,11208,0,240,,
6566,6486,0,240,,
6566,6802,0,240,,
6572,9634,0,240,,
6578,6482,0,240,,
6578,6578,0,240,,
6587,6808,0,240,,
6587,6908,2,300,,
659,1079,0,240,,
659,1130,0,240,,
659,12667,2,300,,
659,709,0,240,,
6590,9564,0,240,,
6590,9580,0,240,,
6599,6881,2,360,,
6599,6896,2,300,,
6600,6881,2,300,,
6603,6634,2,300,,
6603,6684,2,300,,
6605,6608,2,360,,
6610,6610,0,240,,
6610,6753,2,360,,
663,11009,0,240,,
663,11015,0,240,,
6630,11293,2,360,,
6630,11387,2,360,,
6630,11388,2,360,,
6630,13077,2,360,,
6630,6630,0,240,,
6637,6881,0,240,,
6646,9564,0,240,,
6646,9580,0,240,,
6648,6808,0,240,,
6648,6908,0,240,,
665,1198,0,240,,
665,666,0,240,,
666,1198,0,240,,
666,665,0,240,,
666,666,0,240,,
666,704,0,240,,
6661,11932,0,240,,
6661,6781,0,240,,
6675,9570,0,240,,
6675,9574,0,240,,
668,11623,0,240,,
668,669,0,240,,
6682,10426,2,300,,
6682,2098,2,420,,
6682,6682,0,240,,
6682,8380,2,360,,
669,11623,0,240,,
669,668,0,240,,
669,701,0,240,,
6691,9570,0,240,,
6691,9574,0,240,,
6700,6667,2,360,,
6700,6739,2,300,,
6703,8326,0,240,,
6704,6768,2,420,,
6704,6781,2,480,,
6706,8282,2,300,,
6725,6921,0,240,,
6725,6942,0,240,,
6727,5216,0,240,,
6727,6727,0,240,,
6727,6736,0,240,,
6727,7468,0,240,,
6727,7469,0,240,,
6727,7591,2,120,,
6727,7635,0,240,,
6728,5218,0,240,,
6730,12205,2,360,,
6730,12546,2,300,,
6733,6731,2,360,,
6733,6733,0,240,,
6734,12205,2,300,,
6734,12546,2,300,,
6734,6730,2,360,,
6734,6734,0,240,,
6736,5216,0,240,,
6736,6727,0,240,,
6736,7468,0,240,,
6736,7469,2,120,,
6736,7591,2,120,,
6736,7635,0,240,,
6738,5218,0,240,,
6738,6738,0,240,,
6741,6921,0,240,,
6741,6942,0,240,,
675,675,0,240,,
6753,11243,0,240,,
6753,11247,2,300,,
6753,11707,0,240,,
6753,12716,0,240,,
6753,6753,0,240,,
6765,6915,0,240,,
6766,6766,0,240,,
6766,6783,0,240,,
6777,6777,0,240,,
6778,6778,0,240,,
678,678,4,0,14833502,14830380
678,955,2,300,,
6781,11932,0,240,,
6781,6661,0,240,,
6781,6781,0,240,,
6781,8283,2,480,,
6781,8483,2,480,,
6805,9560,0,240,,
6808,6587,0,240,,
6808,6648,0,240,,
6820,6489,0,240,,
6820,6563,0,240,,
6823,9562,0,240,,
6823,9582,0,240,,
6838,6884,2,300,,
6838,6892,2,300,,
6840,10519,2,300,,
6840,6608,2,420,,
6840,6841,2,300,,
6858,6489,0,240,,
6858,6563,0,240,,
6874,9567,0,240,,
6881,6600,0,240,,
6881,6637,2,300,,
6884,6838,0,240,,
6884,6843,2,300,,
6888,6545,2,300,,
689,690,0,240,,
689,728,0,240,,
6892,6843,2,300,,
690,689,0,240,,
690,898,0,240,,
6901,9567,2,900,,
6902,9567,0,240,,
6902,9576,2,300,,
6902,9577,0,240,,
6908,6587,0,240,,
6908,6648,0,240,,
6919,6919,0,240,,
6919,6944,0,240,,
6921,6725,0,240,,
6921,6741,0,240,,
694,722,2,300,,
6942,6725,0,240,,
6942,6741,0,240,,
6949,2101,0,240,,
695,12556,2,300,,
695,1572,0,240,,
695,8045,0,240,,
695,8072,0,240,,
6951,6951,0,240,,
6951,6999,0,240,,
6951,8385,0,240,,
6958,1334,2,480,,
6958,6958,0,240,,
6958,6992,0,240,,
696,1283,0,240,,
696,232,2,300,,
696,2738,2,360,,
696,524,0,240,,
696,942,2,360,,
6969,6987,2,360,,
6969,9849,2,420,,
6971,6971,0,240,,
6987,9849,2,360,,
6988,6962,0,240,,
6988,6988,0,240,,
6991,6959,0,240,,
6991,6991,0,240,,
6991,7046,0,240,,
6992,1334,2,480,,
6994,6994,0,240,,
7001,2101,0,240,,
7001,6532,0,240,,
701,11623,0,240,,
701,669,0,240,,
702,12982,0,240,,
702,1538,0,240,,
702,667,0,240,,
702,702,0,240,,
7023,8823,0,240,,
7025,12873,2,360,,
7025,1329,2,360,,
7025,2160,0,240,,
7025,2227,2,300,,
7029,7029,0,240,,
704,1198,0,240,,
704,666,0,240,,
7050,7050,4,0,14873743,14873725
7050,7050,4,0,14873744,14873726
7050,7050,4,0,14873745,14873727
7050,7050,4,0,14873746,14873730
7050,7050,4,0,14873747,14873712
7050,7050,4,0,14873748,14873734
7050,7050,4,0,14873749,14873736
7050,7050,4,0,14873750,14873735
7050,7050,4,0,14873751,14873737
7050,7050,4,0,14873752,14873710
7050,7050,4,0,14873753,14873732
7050,7050,4,0,14873754,14873708
7050,7050,4,0,14873755,14873709
7050,7050,4,0,14873756,14873738
7050,7050,4,0,14873757,14873739
7050,7050,4,0,14873758,14873711
7050,7050,4,0,14873759,14873707
7050,7050,4,0,14873760,14873713
7050,7050,4,0,14873761,14873714
7050,7050,4,0,14873762,14873715
7050,7050,4,0,14873763,14873716
7050,7050,4,0,14873764,14873717
7050,7050,4,0,14873765,14873724
7050,7050,4,0,14873766,14873728
7050,7050,4,0,14873767,14873718
7050,7050,4,0,14873768,14873719
7050,7050,4,0,14873769,14873720
7050,7050,4,0,14873770,14873721
7050,7050,4,0,14873771,14873722
7050,7050,4,0,14873772,14873729
7050,7050,4,0,14873773,14873731
7050,7050,4,0,14873774,14873733
7050,7050,4,0,14873775,14873723
7050,7050,4,0,14873776,14873740
7050,7050,4,0,14873777,14873741
7050,7050,4,0,14873778,14873742
7050,7050,4,0,14873779,14873711
7050,7050,4,0,14873801,14873781
7050,7050,4,0,14873802,14873780
7050,7050,4,0,14873803,14873782
7050,7050,4,0,14873804,14873783
7050,7050,4,0,14873805,14873784
7050,7050,4,0,14873806,14873785
7050,7050,4,0,14873807,14873786
7050,7050,4,0,14873808,14873787
7050,7050,4,0,14873809,14873788
7050,7050,4,0,14873810,14873789
7050,7050,4,0,14873811,14873790
7050,7050,4,0,14873812,14873791
7050,7050,4,0,14873813,14873792
7050,7050,4,0,14873814,14873793
7050,7050,4,0,14873815,14873794
7050,7050,4,0,14873816,14873795
7050,7050,4,0,14873817,14873796
7050,7050,4,0,14873818,14873797
7050,7050,4,0,14873819,14873798
7050,7050,4,0,14873820,14873799
7050,7050,4,0,14873821,14873800
706,11009,0,240,,
706,11015,0,240,,
7070,7070,0,240,,
7081,7177,2,300,,
7086,7086,0,240,,
7086,7172,0,240,,
709,1254,0,240,,
709,659,0,240,,
7091,7092,2,360,,
7093,7093,0,240,,
7093,7097,0,240,,
7095,7166,0,240,,
7095,7207,0,240,,
7095,7214,0,240,,
7095,7259,0,240,,
7096,7096,0,240,,
7100,7100,0,240,,
7100,9492,2,300,,
7102,6475,0,240,,
7106,7106,0,240,,
7106,7108,0,240,,
7106,7140,2,300,,
7108,12437,2,300,,
7108,7106,2,300,,
7125,7123,0,240,,
713,1316,0,240,,
713,1347,0,240,,
7140,12437,0,240,,
7140,7106,2,300,,
7145,10629,2,360,,
7150,5345,2,300,,
7154,8952,2,360,,
7155,7155,0,240,,
7166,5352,0,240,,
7166,7095,0,240,,
7166,7166,0,240,,
7166,7207,0,240,,
7166,7214,0,240,,
7166,7259,0,240,,
7169,5345,2,300,,
717,12891,0,240,,
7171,7171,0,240,,
7173,7173,0,240,,
718,12891,2,300,,
718,650,0,240,,
718,718,0,240,,
718,797,0,240,,
7192,7192,4,0,14876644,14876640
7192,7192,4,0,14876645,14876641
7192,7192,4,0,14876646,14876642
7192,7192,4,0,14876647,14876639
7192,7192,4,0,14876648,14876625
7192,7192,4,0,14876649,14876626
7192,7192,4,0,14876650,14876627
7192,7192,4,0,14876651,14876628
7192,7192,4,0,14876652,14876629
7192,7192,4,0,14876653,14876630
7192,7192,4,0,14876654,14876631
7192,7192,4,0,14876655,14876632
7192,7192,4,0,14876656,14876633
7192,7192,4,0,14876657,14876634
7192,7192,4,0,14876658,14876635
7192,7192,4,0,14876659,14876636
7192,7192,4,0,14876660,14876637
7192,7192,4,0,14876661,14876638
7192,7192,4,0,14876678,14876669
7192,7192,4,0,14876679,14876670
7192,7192,4,0,14876680,14876671
7192,7192,4,0,14876681,14876673
7192,7192,4,0,14876682,14876674
7192,7192,4,0,14876683,14876662
7192,7192,4,0,14876684,14876677
7192,7192,4,0,14876685,14876663
7192,7192,4,0,14876686,14876664
7192,7192,4,0,14876687,14876665
7192,7192,4,0,14876688,14876666
7192,7192,4,0,14876689,14876667
7192,7192,4,0,14876690,14876668
7192,7192,4,0,14876691,14876675
7192,7192,4,0,14876692,14876672
7192,7192,4,0,14876707,14876706
7192,7192,4,0,14876708,14876693
7192,7192,4,0,14876709,14876694
7192,7192,4,0,14876710,14876695
7192,7192,4,0,14876711,14876696
7192,7192,4,0,14876712,14876697
7192,7192,4,0,14876713,14876700
7192,7192,4,0,14876714,14876701
7192,7192,4,0,14876715,14876702
7192,7192,4,0,14876716,14876703
7192,7192,4,0,14876717,14876704
7192,7192,4,0,14876718,14876699
7192,7192,4,0,14876719,14876705
7198,7188,0,240,,
7198,7198,0,240,,
7199,7187,2,360,,
7207,12173,2,300,,
7207,5352,0,240,,
7207,7095,0,240,,
7207,7166,0,240,,
7207,7214,0,240,,
7207,7259,0,240,,
7214,12173,0,240,,
7214,5352,0,240,,
7214,7095,0,240,,
7214,7166,0,240,,
7214,7207,0,240,,
7214,7214,0,240,,
7214,7259,0,240,,
7217,7217,4,0,14876352,14876269
7217,7217,4,0,14876353,14876270
7217,7217,4,0,14876354,14876271
7217,7217,4,0,14876355,14876272
7217,7217,4,0,14876356,14876273
7217,7217,4,0,14876357,14876274
7217,7217,4,0,14876358,14876275
7217,7217,4,0,14876359,14876276
7217,7217,4,0,14876360,14876277
7217,7217,4,0,14876361,14876278
7217,7217,4,0,14876362,14876279
7217,7217,4,0,14876363,14876280
7217,7217,4,0,14876364,14876281
7217,7217,4,0,14876365,14876282
7217,7217,4,0,14876366,14876283
7217,7217,4,0,14876367,14876284
7217,7217,4,0,14876368,14876268
7217,7217,4,0,14876369,14876285
7217,7217,4,0,14876388,14876308
7217,7217,4,0,14876389,14876303
7217,7217,4,0,14876390,14876304
7217,7217,4,0,14876391,14876305
7217,7217,4,0,14876392,14876306
7217,7217,4,0,14876393,14876307
7217,7217,4,0,14876394,14876309
7217,7217,4,0,14876395,14876310
7217,7217,4,0,14876396,14876311
7217,7217,4,0,14876397,14876312
7217,7217,4,0,14876398,14876313
7217,7217,4,0,14876399,14876314
7217,7217,4,0,14876400,14876315
7217,7217,4,0,14876401,14876316
7217,7217,4,0,14876402,14876317
7217,7217,4,0,14876403,14876318
7217,7217,4,0,14876404,14876319
7217,7217,4,0,14876422,14876350
7217,7217,4,0,14876423,14876349
7217,7217,4,0,14876424,14876348
7217,7217,4,0,14876425,14876347
7217,7217,4,0,14876426,14876346
7217,7217,4,0,14876427,14876345
7217,7217,4,0,14876428,14876344
7217,7217,4,0,14876429,14876343
7217,7217,4,0,14876430,14876342
7217,7217,4,0,14876431,14876341
7217,7217,4,0,14876432,14876340
7217,7217,4,0,14876433,14876339
7217,7217,4,0,14876434,14876338
7217,7217,4,0,14876435,14876337
7217,7217,4,0,14876436,14876336
7217,7217,4,0,14876437,14876351
7223,8960,2,360,,
7236,7236,0,0,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6727,0,240,,
7469,6736,2,120,,
7469,7468,0,240,,
7469,7591,2,120,,
7469,7635,0,240,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,11427,2,480,,
75,11542,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,14877378,14877365
7516,7516,4,0,14877379,14877366
7516,7516,4,0,14877380,14877367
7516,7516,4,0,14877381,14877368
7516,7516,4,0,14877382,14877369
7516,7516,4,0,14877383,14877370
7516,7516,4,0,14877384,14877371
7516,7516,4,0,14877385,14877372
7516,7516,4,0,14877386,14877373
7516,7516,4,0,14877387,14877374
7516,7516,4,0,14877388,14877375
7516,7516,4,0,14877389,14877376
7516,7516,4,0,14877390,14877377
7516,7516,4,0,14877608,14877605
7516,7516,4,0,14877609,14877606
7516,7516,4,0,14877610,14877607
7516,7516,4,0,14877611,14877597
7516,7516,4,0,14877612,14877598
7516,7516,4,0,14877613,14877599
7516,7516,4,0,14877614,14877601
7516,7516,4,0,14877615,14877604
7516,7516,4,0,14877616,14877595
7516,7516,4,0,14877617,14877596
7516,7516,4,0,14877618,14877600
7516,7516,4,0,14877619,14877602
7516,7516,4,0,14877620,14877603
7516,7516,4,0,14877633,14877632
7516,7516,4,0,14877634,14877621
7516,7516,4,0,14877635,14877623
7516,7516,4,0,14877636,14877625
7516,7516,4,0,14877637,14877626
7516,7516,4,0,14877638,14877624
7516,7516,4,0,14877639,14877627
7516,7516,4,0,14877640,14877628
7516,7516,4,0,14877641,14877629
7516,7516,4,0,14877642,14877630
7516,7516,4,0,14877643,14877631
7516,7516,4,0,14877644,14877622
7516,7516,4,0,14877656,14877649
7516,7516,4,0,14877657,14877653
7516,7516,4,0,14877658,14877654
7516,7516,4,0,14877659,14877655
7516,7516,4,0,14877660,14877650
7516,7516,4,0,14877661,14877646
7516,7516,4,0,14877662,14877648
7516,7516,4,0,14877663,14877645
7516,7516,4,0,14877664,14877647
7516,7516,4,0,14877665,14877651
7516,7516,4,0,14877666,14877652
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,14877403,14877391
7544,7544,4,0,14877404,14877392
7544,7544,4,0,14877405,14877393
7544,7544,4,0,14877406,14877394
7544,7544,4,0,14877407,14877395
7544,7544,4,0,14877408,14877396
7544,7544,4,0,14877409,14877397
7544,7544,4,0,14877410,14877398
7544,7544,4,0,14877411,14877399
7544,7544,4,0,14877412,14877400
7544,7544,4,0,14877413,14877401
7544,7544,4,0,14877414,14877402
7572,7572,4,0,14877421,14877415
7572,7572,4,0,14877422,14877416
7572,7572,4,0,14877423,14877417
7572,7572,4,0,14877424,14877418
7572,7572,4,0,14877425,14877419
7572,7572,4,0,14877426,14877420
7572,7572,4,0,14877690,14877677
7572,7572,4,0,14877691,14877678
7572,7572,4,0,14877692,14877683
7572,7572,4,0,14877693,14877684
7572,7572,4,0,14877694,14877685
7572,7572,4,0,14877695,14877667
7572,7572,4,0,14877696,14877686
7572,7572,4,0,14877697,14877687
7572,7572,4,0,14877698,14877668
7572,7572,4,0,14877699,14877669
7572,7572,4,0,14877700,14877670
7572,7572,4,0,14877701,14877671
7572,7572,4,0,14877702,14877681
7572,7572,4,0,14877703,14877674
7572,7572,4,0,14877704,14877675
7572,7572,4,0,14877705,14877676
7572,7572,4,0,14877706,14877679
7572,7572,4,0,14877707,14877680
7572,7572,4,0,14877708,14877682
7572,7572,4,0,14877709,14877672
7572,7572,4,0,14877710,14877673
7572,7572,4,0,14877711,14877688
7572,7572,4,0,14877712,14877689
7572,7572,4,0,14877734,14877733
7572,7572,4,0,14877735,14877720
7572,7572,4,0,14877736,14877721
7572,7572,4,0,14877737,14877723
7572,7572,4,0,14877738,14877722
7572,7572,4,0,14877739,14877724
7572,7572,4,0,14877740,14877725
7572,7572,4,0,14877741,14877726
7572,7572,4,0,14877742,14877727
7572,7572,4,0,14877743,14877728
7572,7572,4,0,14877744,14877729
7572,7572,4,0,14877745,14877730
7572,7572,4,0,14877746,14877731
7572,7572,4,0,14877747,14877732
7572,7572,4,0,14877748,14877713
7572,7572,4,0,14877749,14877714
7572,7572,4,0,14877750,14877715
7572,7572,4,0,14877751,14877716
7572,7572,4,0,14877752,14877717
7572,7572,4,0,14877753,14877718
7572,7572,4,0,14877754,14877719
7572,7572,4,0,14877771,14877768
7572,7572,4,0,14877772,14877769
7572,7572,4,0,14877773,14877770
7572,7572,4,0,14877774,14877755
7572,7572,4,0,14877775,14877756
7572,7572,4,0,14877776,14877757
7572,7572,4,0,14877777,14877758
7572,7572,4,0,14877778,14877759
7572,7572,4,0,14877779,14877760
7572,7572,4,0,14877780,14877761
7572,7572,4,0,14877781,14877762
7572,7572,4,0,14877782,14877763
7572,7572,4,0,14877783,14877764
7572,7572,4,0,14877784,14877765
7572,7572,4,0,14877785,14877766
7572,7572,4,0,14877786,14877767
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,12948,2,480,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9307,0,240,,
7602,7602,4,0,14877433,14877427
7602,7602,4,0,14877434,14877428
7602,7602,4,0,14877435,14877429
7602,7602,4,0,14877436,14877430
7602,7602,4,0,14877437,14877431
7602,7602,4,0,14877438,14877432
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,14877790,14877820
7622,7622,4,0,14877792,14877822
7622,7622,4,0,14877793,14877826
7622,7622,4,0,14877795,14877824
7622,7622,4,0,14877798,14877828
7622,7622,4,0,14877800,14877810
7622,7622,4,0,14877802,14877812
7622,7622,4,0,14877803,14877818
7622,7622,4,0,14877805,14877814
7622,7622,4,0,14877807,14877830
7622,7622,4,0,14877808,14877831
7622,7622,4,0,14877834,14877865
7622,7622,4,0,14877836,14877867
7622,7622,4,0,14877838,14877869
7622,7622,4,0,14877841,14877873
7622,7622,4,0,14877843,14877855
7622,7622,4,0,14877845,14877857
7622,7622,4,0,14877847,14877858
7622,7622,4,0,14877849,14877860
7622,7622,4,0,14877851,14877862
7622,7622,4,0,14877853,14877871
7635,5216,0,240,,
7635,6727,2,120,,
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,13126,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2057,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,13121,2,180,,
779,779,0,240,,
779,856,2,120,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14879919,14879927
7979,7979,4,0,14879920,14879928
7979,7979,4,0,14879921,14879932
7979,7979,4,0,14879922,14879931
7979,7979,4,0,14879923,14879926
7979,7979,4,0,14879924,14879930
7979,7979,4,0,14879925,14879929
7979,7979,4,0,14879933,14879939
7979,7979,4,0,14879934,14879940
7979,7979,4,0,14879935,14879941
7979,7979,4,0,14879936,14879942
7979,7979,4,0,14879937,14879943
7979,7979,4,0,14879938,14879944
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,13126,2,600,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
